,,,,All Type of Report (All Grades) for 02-Mar-2021 to 02-Mar-2026,,,
Maharashtra,Cereals,Wheat,03-11-2024,59.87,Metric Tonnes,3137.25,Rs./Quintal
Maharashtra,Cereals,Wheat,04-11-2024,761.72,Metric Tonnes,3978.93,Rs./Quintal
Maharashtra,Cereals,Wheat,05-11-2024,421.97,Metric Tonnes,3116.44,Rs./Quintal
Maharashtra,Cereals,Wheat,06-11-2024,818.22,Metric Tonnes,3658.30,Rs./Quintal
Maharashtra,Cereals,Wheat,07-11-2024,922.10,Metric Tonnes,3566.21,Rs./Quintal
Maharashtra,Cereals,Wheat,08-11-2024,996.42,Metric Tonnes,3709.88,Rs./Quintal
Maharashtra,Cereals,Wheat,09-11-2024,1006.50,Metric Tonnes,3960.84,Rs./Quintal
Maharashtra,Cereals,Wheat,10-11-2024,75.59,Metric Tonnes,3259.51,Rs./Quintal
Maharashtra,Cereals,Wheat,11-11-2024,1276.56,Metric Tonnes,3893.41,Rs./Quintal
Maharashtra,Cereals,Wheat,12-11-2024,1342.74,Metric Tonnes,4015.44,Rs./Quintal
Maharashtra,Cereals,Wheat,13-11-2024,877.37,Metric Tonnes,3753.29,Rs./Quintal
Maharashtra,Cereals,Wheat,14-11-2024,818.46,Metric Tonnes,3798.58,Rs./Quintal
Maharashtra,Cereals,Wheat,15-11-2024,508.80,Metric Tonnes,4013.58,Rs./Quintal
Maharashtra,Cereals,Wheat,16-11-2024,894.12,Metric Tonnes,3758.73,Rs./Quintal
Maharashtra,Cereals,Wheat,17-11-2024,76.85,Metric Tonnes,3121.20,Rs./Quintal
Maharashtra,Cereals,Wheat,18-11-2024,1283.67,Metric Tonnes,3893.24,Rs./Quintal
Maharashtra,Cereals,Wheat,19-11-2024,1198.82,Metric Tonnes,4086.65,Rs./Quintal
Maharashtra,Cereals,Wheat,20-11-2024,65.80,Metric Tonnes,3287.23,Rs./Quintal
Maharashtra,Cereals,Wheat,21-11-2024,604.62,Metric Tonnes,3167.08,Rs./Quintal
Maharashtra,Cereals,Wheat,22-11-2024,1152.26,Metric Tonnes,3838.96,Rs./Quintal
Maharashtra,Cereals,Wheat,23-11-2024,846.94,Metric Tonnes,3950.18,Rs./Quintal
Maharashtra,Cereals,Wheat,24-11-2024,75.64,Metric Tonnes,3143.36,Rs./Quintal
Maharashtra,Cereals,Wheat,25-11-2024,1213.64,Metric Tonnes,3757.37,Rs./Quintal
Maharashtra,Cereals,Wheat,26-11-2024,1439.60,Metric Tonnes,3987.08,Rs./Quintal
Maharashtra,Cereals,Wheat,27-11-2024,957.00,Metric Tonnes,3751.22,Rs./Quintal
Maharashtra,Cereals,Wheat,28-11-2024,845.20,Metric Tonnes,3817.59,Rs./Quintal
Maharashtra,Cereals,Wheat,29-11-2024,19.20,Metric Tonnes,2995.13,Rs./Quintal
Maharashtra,Cereals,Wheat,30-11-2024,607.70,Metric Tonnes,4163.70,Rs./Quintal
Maharashtra,Cereals,Wheat,01-12-2024,100.50,Metric Tonnes,3080.55,Rs./Quintal
Maharashtra,Cereals,Wheat,02-12-2024,1195.70,Metric Tonnes,3739.48,Rs./Quintal
Maharashtra,Cereals,Wheat,03-12-2024,1369.31,Metric Tonnes,3934.34,Rs./Quintal
Maharashtra,Cereals,Wheat,04-12-2024,1010.30,Metric Tonnes,3857.16,Rs./Quintal
Maharashtra,Cereals,Wheat,05-12-2024,762.52,Metric Tonnes,3696.52,Rs./Quintal
Maharashtra,Cereals,Wheat,06-12-2024,1065.11,Metric Tonnes,3930.97,Rs./Quintal
Maharashtra,Cereals,Wheat,07-12-2024,1071.83,Metric Tonnes,3934.90,Rs./Quintal
Maharashtra,Cereals,Wheat,08-12-2024,85.00,Metric Tonnes,3271.70,Rs./Quintal
Maharashtra,Cereals,Wheat,09-12-2024,476.50,Metric Tonnes,3265.03,Rs./Quintal
Maharashtra,Cereals,Wheat,10-12-2024,1525.37,Metric Tonnes,4051.83,Rs./Quintal
Maharashtra,Cereals,Wheat,11-12-2024,996.20,Metric Tonnes,4018.95,Rs./Quintal
Maharashtra,Cereals,Wheat,12-12-2024,470.80,Metric Tonnes,3276.75,Rs./Quintal
Maharashtra,Cereals,Wheat,13-12-2024,1228.27,Metric Tonnes,4028.42,Rs./Quintal
Maharashtra,Cereals,Wheat,14-12-2024,1769.31,Metric Tonnes,3371.97,Rs./Quintal
Maharashtra,Cereals,Wheat,15-12-2024,92.30,Metric Tonnes,3047.19,Rs./Quintal
Maharashtra,Cereals,Wheat,16-12-2024,520.87,Metric Tonnes,3241.65,Rs./Quintal
Maharashtra,Cereals,Wheat,17-12-2024,496.40,Metric Tonnes,3277.72,Rs./Quintal
Maharashtra,Cereals,Wheat,18-12-2024,1659.45,Metric Tonnes,3988.12,Rs./Quintal
Maharashtra,Cereals,Wheat,19-12-2024,825.20,Metric Tonnes,3650.94,Rs./Quintal
Maharashtra,Cereals,Wheat,20-12-2024,1031.36,Metric Tonnes,3894.37,Rs./Quintal
Maharashtra,Cereals,Wheat,21-12-2024,1669.03,Metric Tonnes,3356.05,Rs./Quintal
Maharashtra,Cereals,Wheat,22-12-2024,77.17,Metric Tonnes,3283.21,Rs./Quintal
Maharashtra,Cereals,Wheat,23-12-2024,993.80,Metric Tonnes,3760.47,Rs./Quintal
Maharashtra,Cereals,Wheat,24-12-2024,1453.70,Metric Tonnes,4056.40,Rs./Quintal
Maharashtra,Cereals,Wheat,25-12-2024,85.30,Metric Tonnes,3462.64,Rs./Quintal
Maharashtra,Cereals,Wheat,26-12-2024,1097.25,Metric Tonnes,3716.73,Rs./Quintal
Maharashtra,Cereals,Wheat,27-12-2024,754.20,Metric Tonnes,3752.77,Rs./Quintal
Maharashtra,Cereals,Wheat,28-12-2024,2042.24,Metric Tonnes,3477.01,Rs./Quintal
Maharashtra,Cereals,Wheat,29-12-2024,70.10,Metric Tonnes,3188.96,Rs./Quintal
Maharashtra,Cereals,Wheat,30-12-2024,1045.70,Metric Tonnes,4041.58,Rs./Quintal
Maharashtra,Cereals,Wheat,31-12-2024,1114.45,Metric Tonnes,3940.19,Rs./Quintal
Maharashtra,Cereals,Wheat,01-01-2025,787.50,Metric Tonnes,3735.76,Rs./Quintal
Maharashtra,Cereals,Wheat,02-01-2025,962.30,Metric Tonnes,3799.50,Rs./Quintal
Maharashtra,Cereals,Wheat,03-01-2025,780.00,Metric Tonnes,3746.05,Rs./Quintal
Maharashtra,Cereals,Wheat,04-01-2025,715.73,Metric Tonnes,3861.11,Rs./Quintal
Maharashtra,Cereals,Wheat,05-01-2025,29.60,Metric Tonnes,2687.75,Rs./Quintal
Maharashtra,Cereals,Wheat,06-01-2025,1124.93,Metric Tonnes,4008.04,Rs./Quintal
Maharashtra,Cereals,Wheat,07-01-2025,1257.30,Metric Tonnes,4017.15,Rs./Quintal
Maharashtra,Cereals,Wheat,08-01-2025,847.50,Metric Tonnes,3913.96,Rs./Quintal
Maharashtra,Cereals,Wheat,09-01-2025,354.70,Metric Tonnes,3234.93,Rs./Quintal
Maharashtra,Cereals,Wheat,10-01-2025,1069.39,Metric Tonnes,3894.65,Rs./Quintal
Maharashtra,Cereals,Wheat,11-01-2025,1079.27,Metric Tonnes,4067.99,Rs./Quintal
Maharashtra,Cereals,Wheat,12-01-2025,99.20,Metric Tonnes,2981.60,Rs./Quintal
Maharashtra,Cereals,Wheat,13-01-2025,1511.88,Metric Tonnes,4088.41,Rs./Quintal
Maharashtra,Cereals,Wheat,14-01-2025,1042.62,Metric Tonnes,4051.92,Rs./Quintal
Maharashtra,Cereals,Wheat,15-01-2025,1036.50,Metric Tonnes,4028.44,Rs./Quintal
Maharashtra,Cereals,Wheat,16-01-2025,1236.00,Metric Tonnes,3919.89,Rs./Quintal
Maharashtra,Cereals,Wheat,17-01-2025,749.30,Metric Tonnes,3776.89,Rs./Quintal
Maharashtra,Cereals,Wheat,18-01-2025,728.73,Metric Tonnes,3896.86,Rs./Quintal
Maharashtra,Cereals,Wheat,19-01-2025,92.20,Metric Tonnes,3102.92,Rs./Quintal
Maharashtra,Cereals,Wheat,20-01-2025,404.04,Metric Tonnes,3214.88,Rs./Quintal
Maharashtra,Cereals,Wheat,21-01-2025,1341.70,Metric Tonnes,4177.19,Rs./Quintal
Maharashtra,Cereals,Wheat,22-01-2025,883.03,Metric Tonnes,4024.06,Rs./Quintal
Maharashtra,Cereals,Wheat,23-01-2025,539.83,Metric Tonnes,3764.02,Rs./Quintal
Maharashtra,Cereals,Wheat,24-01-2025,875.16,Metric Tonnes,3880.33,Rs./Quintal
Maharashtra,Cereals,Wheat,25-01-2025,760.32,Metric Tonnes,3869.19,Rs./Quintal
Maharashtra,Cereals,Wheat,26-01-2025,73.06,Metric Tonnes,3137.19,Rs./Quintal
Maharashtra,Cereals,Wheat,27-01-2025,1277.10,Metric Tonnes,3990.90,Rs./Quintal
Maharashtra,Cereals,Wheat,28-01-2025,880.30,Metric Tonnes,4059.85,Rs./Quintal
Maharashtra,Cereals,Wheat,29-01-2025,760.03,Metric Tonnes,3846.28,Rs./Quintal
Maharashtra,Cereals,Wheat,30-01-2025,819.77,Metric Tonnes,3897.97,Rs./Quintal
Maharashtra,Cereals,Wheat,31-01-2025,1234.42,Metric Tonnes,3818.04,Rs./Quintal
Maharashtra,Cereals,Wheat,01-02-2025,2464.03,Metric Tonnes,4154.19,Rs./Quintal
Maharashtra,Cereals,Wheat,02-02-2025,395.94,Metric Tonnes,2925.19,Rs./Quintal
Maharashtra,Cereals,Wheat,03-02-2025,3713.73,Metric Tonnes,3924.51,Rs./Quintal
Maharashtra,Cereals,Wheat,04-02-2025,1574.75,Metric Tonnes,3625.67,Rs./Quintal
Maharashtra,Cereals,Wheat,05-02-2025,779.08,Metric Tonnes,3668.58,Rs./Quintal
Maharashtra,Cereals,Wheat,06-02-2025,968.90,Metric Tonnes,3553.27,Rs./Quintal
Maharashtra,Cereals,Wheat,07-02-2025,637.92,Metric Tonnes,3851.42,Rs./Quintal
Maharashtra,Cereals,Wheat,08-02-2025,207.03,Metric Tonnes,3017.68,Rs./Quintal
Maharashtra,Cereals,Wheat,09-02-2025,8.27,Metric Tonnes,2752.84,Rs./Quintal
Maharashtra,Cereals,Wheat,10-02-2025,0.16,Metric Tonnes,2455.00,Rs./Quintal
Maharashtra,Cereals,Wheat,12-02-2025,104.90,Metric Tonnes,2920.10,Rs./Quintal
Maharashtra,Cereals,Wheat,13-02-2025,1110.20,Metric Tonnes,3694.88,Rs./Quintal
Maharashtra,Cereals,Wheat,14-02-2025,971.82,Metric Tonnes,3467.12,Rs./Quintal
Maharashtra,Cereals,Wheat,15-02-2025,1096.89,Metric Tonnes,3782.22,Rs./Quintal
Maharashtra,Cereals,Wheat,16-02-2025,86.77,Metric Tonnes,3153.59,Rs./Quintal
Maharashtra,Cereals,Wheat,17-02-2025,1786.84,Metric Tonnes,3385.31,Rs./Quintal
Maharashtra,Cereals,Wheat,18-02-2025,1787.00,Metric Tonnes,3485.45,Rs./Quintal
Maharashtra,Cereals,Wheat,19-02-2025,109.21,Metric Tonnes,3039.67,Rs./Quintal
Maharashtra,Cereals,Wheat,20-02-2025,2281.42,Metric Tonnes,3370.55,Rs./Quintal
Maharashtra,Cereals,Wheat,21-02-2025,2277.91,Metric Tonnes,3211.31,Rs./Quintal
Maharashtra,Cereals,Wheat,22-02-2025,2011.45,Metric Tonnes,3394.85,Rs./Quintal
Maharashtra,Cereals,Wheat,23-02-2025,106.04,Metric Tonnes,2799.11,Rs./Quintal
Maharashtra,Cereals,Wheat,24-02-2025,3144.51,Metric Tonnes,3188.21,Rs./Quintal
Maharashtra,Cereals,Wheat,25-02-2025,2332.20,Metric Tonnes,3409.00,Rs./Quintal
Maharashtra,Cereals,Wheat,26-02-2025,116.65,Metric Tonnes,3032.46,Rs./Quintal
Maharashtra,Cereals,Wheat,27-02-2025,3757.26,Metric Tonnes,3164.95,Rs./Quintal
Maharashtra,Cereals,Wheat,28-02-2025,4592.48,Metric Tonnes,3020.85,Rs./Quintal
Maharashtra,Cereals,Wheat,01-03-2025,3181.12,Metric Tonnes,3103.50,Rs./Quintal
Maharashtra,Cereals,Wheat,02-03-2025,131.41,Metric Tonnes,2968.95,Rs./Quintal
Maharashtra,Cereals,Wheat,03-03-2025,5620.91,Metric Tonnes,2983.16,Rs./Quintal
Maharashtra,Cereals,Wheat,04-03-2025,5276.33,Metric Tonnes,3003.12,Rs./Quintal
Maharashtra,Cereals,Wheat,05-03-2025,4028.38,Metric Tonnes,2916.44,Rs./Quintal
Maharashtra,Cereals,Wheat,06-03-2025,4735.36,Metric Tonnes,3122.69,Rs./Quintal
Maharashtra,Cereals,Wheat,07-03-2025,4170.10,Metric Tonnes,3061.94,Rs./Quintal
Maharashtra,Cereals,Wheat,08-03-2025,3625.24,Metric Tonnes,3218.56,Rs./Quintal
Maharashtra,Cereals,Wheat,09-03-2025,169.93,Metric Tonnes,2836.65,Rs./Quintal
Maharashtra,Cereals,Wheat,10-03-2025,7407.04,Metric Tonnes,3010.20,Rs./Quintal
Maharashtra,Cereals,Wheat,11-03-2025,6217.10,Metric Tonnes,3090.77,Rs./Quintal
Maharashtra,Cereals,Wheat,12-03-2025,5002.90,Metric Tonnes,3005.64,Rs./Quintal
Maharashtra,Cereals,Wheat,13-03-2025,2037.90,Metric Tonnes,3381.00,Rs./Quintal
Maharashtra,Cereals,Wheat,14-03-2025,57.76,Metric Tonnes,2681.29,Rs./Quintal
Maharashtra,Cereals,Wheat,15-03-2025,3954.87,Metric Tonnes,3454.42,Rs./Quintal
Maharashtra,Cereals,Wheat,16-03-2025,252.16,Metric Tonnes,2688.33,Rs./Quintal
Maharashtra,Cereals,Wheat,17-03-2025,6650.80,Metric Tonnes,2937.73,Rs./Quintal
Maharashtra,Cereals,Wheat,18-03-2025,4836.68,Metric Tonnes,2921.19,Rs./Quintal
Maharashtra,Cereals,Wheat,19-03-2025,4332.04,Metric Tonnes,2782.53,Rs./Quintal
Maharashtra,Cereals,Wheat,20-03-2025,4069.13,Metric Tonnes,2999.32,Rs./Quintal
Maharashtra,Cereals,Wheat,21-03-2025,4548.37,Metric Tonnes,3070.05,Rs./Quintal
Maharashtra,Cereals,Wheat,22-03-2025,3173.65,Metric Tonnes,2674.57,Rs./Quintal
Maharashtra,Cereals,Wheat,23-03-2025,210.75,Metric Tonnes,2783.99,Rs./Quintal
Maharashtra,Cereals,Wheat,24-03-2025,5077.44,Metric Tonnes,3041.13,Rs./Quintal
Maharashtra,Cereals,Wheat,25-03-2025,4645.07,Metric Tonnes,3088.70,Rs./Quintal
Maharashtra,Cereals,Wheat,26-03-2025,3177.47,Metric Tonnes,3106.47,Rs./Quintal
Maharashtra,Cereals,Wheat,27-03-2025,3042.16,Metric Tonnes,3050.28,Rs./Quintal
Maharashtra,Cereals,Wheat,28-03-2025,2574.39,Metric Tonnes,3345.08,Rs./Quintal
Maharashtra,Cereals,Wheat,29-03-2025,1120.45,Metric Tonnes,2907.63,Rs./Quintal
Maharashtra,Cereals,Wheat,30-03-2025,103.71,Metric Tonnes,2726.62,Rs./Quintal
Maharashtra,Cereals,Wheat,31-03-2025,1804.22,Metric Tonnes,4063.35,Rs./Quintal
Maharashtra,Cereals,Wheat,01-04-2025,2045.71,Metric Tonnes,3213.73,Rs./Quintal
Maharashtra,Cereals,Wheat,02-04-2025,3622.55,Metric Tonnes,3071.95,Rs./Quintal
Maharashtra,Cereals,Wheat,03-04-2025,3222.05,Metric Tonnes,3032.20,Rs./Quintal
Maharashtra,Cereals,Wheat,04-04-2025,2999.69,Metric Tonnes,3095.06,Rs./Quintal
Maharashtra,Cereals,Wheat,05-04-2025,3592.46,Metric Tonnes,3316.87,Rs./Quintal
Maharashtra,Cereals,Wheat,06-04-2025,176.38,Metric Tonnes,2728.61,Rs./Quintal
Maharashtra,Cereals,Wheat,07-04-2025,4212.53,Metric Tonnes,3180.59,Rs./Quintal
Maharashtra,Cereals,Wheat,08-04-2025,3799.66,Metric Tonnes,3302.93,Rs./Quintal
Maharashtra,Cereals,Wheat,09-04-2025,3247.27,Metric Tonnes,3428.53,Rs./Quintal
Maharashtra,Cereals,Wheat,10-04-2025,1328.67,Metric Tonnes,3792.74,Rs./Quintal
Maharashtra,Cereals,Wheat,11-04-2025,3183.21,Metric Tonnes,3064.02,Rs./Quintal
Maharashtra,Cereals,Wheat,12-04-2025,777.91,Metric Tonnes,2921.78,Rs./Quintal
Maharashtra,Cereals,Wheat,13-04-2025,125.39,Metric Tonnes,2670.31,Rs./Quintal
Maharashtra,Cereals,Wheat,14-04-2025,271.48,Metric Tonnes,2653.65,Rs./Quintal
Maharashtra,Cereals,Wheat,15-04-2025,4183.92,Metric Tonnes,3126.34,Rs./Quintal
Maharashtra,Cereals,Wheat,16-04-2025,3408.54,Metric Tonnes,3128.84,Rs./Quintal
Maharashtra,Cereals,Wheat,17-04-2025,2700.87,Metric Tonnes,3199.62,Rs./Quintal
Maharashtra,Cereals,Wheat,18-04-2025,1227.28,Metric Tonnes,3834.61,Rs./Quintal
Maharashtra,Cereals,Wheat,19-04-2025,2398.90,Metric Tonnes,3432.42,Rs./Quintal
Maharashtra,Cereals,Wheat,20-04-2025,145.40,Metric Tonnes,2848.36,Rs./Quintal
Maharashtra,Cereals,Wheat,21-04-2025,2761.71,Metric Tonnes,3316.97,Rs./Quintal
Maharashtra,Cereals,Wheat,22-04-2025,2835.25,Metric Tonnes,3540.01,Rs./Quintal
Maharashtra,Cereals,Wheat,23-04-2025,2912.98,Metric Tonnes,3382.84,Rs./Quintal
Maharashtra,Cereals,Wheat,24-04-2025,2329.03,Metric Tonnes,3279.37,Rs./Quintal
Maharashtra,Cereals,Wheat,25-04-2025,2126.17,Metric Tonnes,3284.62,Rs./Quintal
Maharashtra,Cereals,Wheat,26-04-2025,1992.15,Metric Tonnes,3313.56,Rs./Quintal
Maharashtra,Cereals,Wheat,27-04-2025,55.25,Metric Tonnes,2557.25,Rs./Quintal
Maharashtra,Cereals,Wheat,28-04-2025,2598.69,Metric Tonnes,3296.65,Rs./Quintal
Maharashtra,Cereals,Wheat,29-04-2025,2160.74,Metric Tonnes,3377.05,Rs./Quintal
Maharashtra,Cereals,Wheat,30-04-2025,714.80,Metric Tonnes,3649.36,Rs./Quintal
Maharashtra,Cereals,Wheat,01-05-2025,30.00,Metric Tonnes,2535.84,Rs./Quintal
Maharashtra,Cereals,Wheat,02-05-2025,2477.96,Metric Tonnes,3297.83,Rs./Quintal
Maharashtra,Cereals,Wheat,03-05-2025,1702.57,Metric Tonnes,3385.96,Rs./Quintal
Maharashtra,Cereals,Wheat,04-05-2025,116.10,Metric Tonnes,2523.86,Rs./Quintal
Maharashtra,Cereals,Wheat,05-05-2025,1863.97,Metric Tonnes,3180.96,Rs./Quintal
Maharashtra,Cereals,Wheat,06-05-2025,2011.21,Metric Tonnes,3654.32,Rs./Quintal
Maharashtra,Cereals,Wheat,07-05-2025,1525.07,Metric Tonnes,3411.97,Rs./Quintal
Maharashtra,Cereals,Wheat,08-05-2025,1440.90,Metric Tonnes,3162.57,Rs./Quintal
Maharashtra,Cereals,Wheat,09-05-2025,1129.13,Metric Tonnes,3182.31,Rs./Quintal
Maharashtra,Cereals,Wheat,10-05-2025,610.86,Metric Tonnes,2694.76,Rs./Quintal
Maharashtra,Cereals,Wheat,11-05-2025,79.61,Metric Tonnes,2381.00,Rs./Quintal
Maharashtra,Cereals,Wheat,12-05-2025,1290.64,Metric Tonnes,3922.82,Rs./Quintal
Maharashtra,Cereals,Wheat,13-05-2025,1925.70,Metric Tonnes,3726.01,Rs./Quintal
Maharashtra,Cereals,Wheat,15-05-2025,1741.40,Metric Tonnes,3417.30,Rs./Quintal
Maharashtra,Cereals,Wheat,16-05-2025,1876.14,Metric Tonnes,3634.44,Rs./Quintal
Maharashtra,Cereals,Wheat,17-05-2025,1426.74,Metric Tonnes,3811.06,Rs./Quintal
Maharashtra,Cereals,Wheat,18-05-2025,106.70,Metric Tonnes,3026.95,Rs./Quintal
Maharashtra,Cereals,Wheat,19-05-2025,2155.24,Metric Tonnes,3564.15,Rs./Quintal
Maharashtra,Cereals,Wheat,20-05-2025,1882.81,Metric Tonnes,3628.30,Rs./Quintal
Maharashtra,Cereals,Wheat,21-05-2025,1503.86,Metric Tonnes,3407.19,Rs./Quintal
Maharashtra,Cereals,Wheat,22-05-2025,1537.33,Metric Tonnes,3287.99,Rs./Quintal
Maharashtra,Cereals,Wheat,23-05-2025,1463.44,Metric Tonnes,3176.58,Rs./Quintal
Maharashtra,Cereals,Wheat,24-05-2025,941.21,Metric Tonnes,3667.51,Rs./Quintal
Maharashtra,Cereals,Wheat,25-05-2025,26.70,Metric Tonnes,2581.61,Rs./Quintal
Maharashtra,Cereals,Wheat,26-05-2025,1784.60,Metric Tonnes,3436.02,Rs./Quintal
Maharashtra,Cereals,Wheat,27-05-2025,1333.60,Metric Tonnes,3318.84,Rs./Quintal
Maharashtra,Cereals,Wheat,28-05-2025,1326.26,Metric Tonnes,3325.85,Rs./Quintal
Maharashtra,Cereals,Wheat,29-05-2025,1108.67,Metric Tonnes,2797.12,Rs./Quintal
Maharashtra,Cereals,Wheat,30-05-2025,1723.13,Metric Tonnes,2953.64,Rs./Quintal
Maharashtra,Cereals,Wheat,31-05-2025,860.21,Metric Tonnes,3056.32,Rs./Quintal
Maharashtra,Cereals,Wheat,01-06-2025,100.70,Metric Tonnes,2887.40,Rs./Quintal
Maharashtra,Cereals,Wheat,02-06-2025,1817.44,Metric Tonnes,3313.43,Rs./Quintal
Maharashtra,Cereals,Wheat,03-06-2025,1704.10,Metric Tonnes,3353.96,Rs./Quintal
Maharashtra,Cereals,Wheat,04-06-2025,1289.16,Metric Tonnes,3438.76,Rs./Quintal
Maharashtra,Cereals,Wheat,05-06-2025,2430.20,Metric Tonnes,2966.26,Rs./Quintal
Maharashtra,Cereals,Wheat,06-06-2025,1438.16,Metric Tonnes,3422.22,Rs./Quintal
Maharashtra,Cereals,Wheat,07-06-2025,513.30,Metric Tonnes,3972.31,Rs./Quintal
Maharashtra,Cereals,Wheat,08-06-2025,142.25,Metric Tonnes,2907.43,Rs./Quintal
Maharashtra,Cereals,Wheat,09-06-2025,1660.46,Metric Tonnes,3242.45,Rs./Quintal
Maharashtra,Cereals,Wheat,10-06-2025,1546.26,Metric Tonnes,3408.21,Rs./Quintal
Maharashtra,Cereals,Wheat,11-06-2025,1424.44,Metric Tonnes,3131.58,Rs./Quintal
Maharashtra,Cereals,Wheat,12-06-2025,1516.40,Metric Tonnes,3278.38,Rs./Quintal
Maharashtra,Cereals,Wheat,13-06-2025,1646.55,Metric Tonnes,3167.41,Rs./Quintal
Maharashtra,Cereals,Wheat,14-06-2025,2596.00,Metric Tonnes,3828.02,Rs./Quintal
Maharashtra,Cereals,Wheat,15-06-2025,198.40,Metric Tonnes,2767.52,Rs./Quintal
Maharashtra,Cereals,Wheat,16-06-2025,3140.70,Metric Tonnes,3511.74,Rs./Quintal
Maharashtra,Cereals,Wheat,17-06-2025,1669.00,Metric Tonnes,3088.26,Rs./Quintal
Maharashtra,Cereals,Wheat,18-06-2025,1239.16,Metric Tonnes,3306.25,Rs./Quintal
Maharashtra,Cereals,Wheat,19-06-2025,1533.38,Metric Tonnes,3266.65,Rs./Quintal
Maharashtra,Cereals,Wheat,20-06-2025,1161.67,Metric Tonnes,3297.02,Rs./Quintal
Maharashtra,Cereals,Wheat,21-06-2025,591.75,Metric Tonnes,2824.82,Rs./Quintal
Maharashtra,Cereals,Wheat,22-06-2025,89.06,Metric Tonnes,2584.28,Rs./Quintal
Maharashtra,Cereals,Wheat,23-06-2025,1573.15,Metric Tonnes,3255.04,Rs./Quintal
Maharashtra,Cereals,Wheat,24-06-2025,1146.93,Metric Tonnes,3226.40,Rs./Quintal
Maharashtra,Cereals,Wheat,25-06-2025,866.30,Metric Tonnes,3393.46,Rs./Quintal
Maharashtra,Cereals,Wheat,26-06-2025,1095.40,Metric Tonnes,3267.57,Rs./Quintal
Maharashtra,Cereals,Wheat,27-06-2025,1454.37,Metric Tonnes,3205.09,Rs./Quintal
Maharashtra,Cereals,Wheat,28-06-2025,946.30,Metric Tonnes,3452.90,Rs./Quintal
Maharashtra,Cereals,Wheat,29-06-2025,94.16,Metric Tonnes,3000.12,Rs./Quintal
Maharashtra,Cereals,Wheat,30-06-2025,948.93,Metric Tonnes,2819.97,Rs./Quintal
Maharashtra,Cereals,Wheat,01-07-2025,1261.24,Metric Tonnes,3573.75,Rs./Quintal
Maharashtra,Cereals,Wheat,02-07-2025,170.92,Metric Tonnes,2449.02,Rs./Quintal
Maharashtra,Cereals,Wheat,03-07-2025,1408.87,Metric Tonnes,3391.02,Rs./Quintal
Maharashtra,Cereals,Wheat,04-07-2025,1129.84,Metric Tonnes,3289.93,Rs./Quintal
Maharashtra,Cereals,Wheat,05-07-2025,746.26,Metric Tonnes,3096.04,Rs./Quintal
Maharashtra,Cereals,Wheat,06-07-2025,71.90,Metric Tonnes,3080.75,Rs./Quintal
Maharashtra,Cereals,Wheat,07-07-2025,725.23,Metric Tonnes,2861.30,Rs./Quintal
Maharashtra,Cereals,Wheat,08-07-2025,1471.12,Metric Tonnes,3623.14,Rs./Quintal
Maharashtra,Cereals,Wheat,09-07-2025,1235.00,Metric Tonnes,3608.61,Rs./Quintal
Maharashtra,Cereals,Wheat,10-07-2025,1085.70,Metric Tonnes,3455.34,Rs./Quintal
Maharashtra,Cereals,Wheat,11-07-2025,1285.70,Metric Tonnes,3380.70,Rs./Quintal
Maharashtra,Cereals,Wheat,12-07-2025,1156.40,Metric Tonnes,3630.76,Rs./Quintal
Maharashtra,Cereals,Wheat,13-07-2025,103.64,Metric Tonnes,3000.65,Rs./Quintal
Maharashtra,Cereals,Wheat,14-07-2025,1412.84,Metric Tonnes,3423.74,Rs./Quintal
Maharashtra,Cereals,Wheat,15-07-2025,1508.86,Metric Tonnes,3465.00,Rs./Quintal
Maharashtra,Cereals,Wheat,16-07-2025,1265.10,Metric Tonnes,3480.47,Rs./Quintal
Maharashtra,Cereals,Wheat,17-07-2025,1152.90,Metric Tonnes,3161.54,Rs./Quintal
Maharashtra,Cereals,Wheat,18-07-2025,1328.57,Metric Tonnes,3430.48,Rs./Quintal
Maharashtra,Cereals,Wheat,19-07-2025,1080.83,Metric Tonnes,3438.90,Rs./Quintal
Maharashtra,Cereals,Wheat,20-07-2025,92.88,Metric Tonnes,2958.32,Rs./Quintal
Maharashtra,Cereals,Wheat,21-07-2025,1611.60,Metric Tonnes,3407.45,Rs./Quintal
Maharashtra,Cereals,Wheat,22-07-2025,1210.84,Metric Tonnes,3457.78,Rs./Quintal
Maharashtra,Cereals,Wheat,23-07-2025,1336.63,Metric Tonnes,3490.00,Rs./Quintal
Maharashtra,Cereals,Wheat,24-07-2025,1072.44,Metric Tonnes,3445.08,Rs./Quintal
Maharashtra,Cereals,Wheat,25-07-2025,987.62,Metric Tonnes,3543.69,Rs./Quintal
Maharashtra,Cereals,Wheat,26-07-2025,635.60,Metric Tonnes,3877.46,Rs./Quintal
Maharashtra,Cereals,Wheat,27-07-2025,95.19,Metric Tonnes,2980.03,Rs./Quintal
Maharashtra,Cereals,Wheat,28-07-2025,1401.14,Metric Tonnes,3464.77,Rs./Quintal
Maharashtra,Cereals,Wheat,29-07-2025,829.40,Metric Tonnes,4045.25,Rs./Quintal
Maharashtra,Cereals,Wheat,30-07-2025,940.55,Metric Tonnes,3204.10,Rs./Quintal
Maharashtra,Cereals,Wheat,31-07-2025,1097.06,Metric Tonnes,3290.17,Rs./Quintal
Maharashtra,Cereals,Wheat,01-08-2025,1206.06,Metric Tonnes,3432.88,Rs./Quintal
